user_id Interactions
1372 |[8910, 282, 6507, 8039, 14058, 2561, 10211, 7603, 15920, 8565, 5253, 10090, 7723, 9420, 4840, 4758, 2507, 12916, 15778, 4861, 8631, 2875, 12445, 6058, 3151]|
1373 |[11106, 1922, 4305, 13715, 2325, 14907, 13981, 9509, 11062, 6984, 15973, 15740, 9882, 1318, 4537, 9920, 4101, 12127, 16531, 4081, 13377, 15977, 7390, 6872, 9225, 16174, 9718, 6908, 1466, 3812, 2174, 1290, 10708]|
1374 |[12615, 16237, 14168, 6575, 11350, 13412, 9219, 11814, 278, 15071, 4754, 5207, 8149, 2650, 2776, 15400, 16372, 9014, 5451, 12688, 9124, 11008, 15774, 6762, 232, 6797, 4298, 4016, 1024, 17, 6078, 5681, 5013]|
1375 |[5943, 15014, 2859, 14179, 6028, 16572, 10909, 660, 13587, 11146, 10944, 5316, 11621, 12423, 7635, 5480, 8709, 9910, 5009, 4705, 10136, 6727, 1427, 7891, 1351, 16105, 8178, 13195, 7100, 7269, 8237, 10822, 13223, 11159, 15643, 54]|
1376 |[6079, 5069, 7316, 7157, 7707, 12572, 14621, 12834, 2153, 15190, 13252, 8111, 5335, 14827, 14975, 12825, 14715, 8978, 3937, 16103, 15689, 12703, 2173, 8828, 9207, 3316, 7985, 6545, 5502, 2732, 13879, 490, 11054, 5655, 10685]|
1377 |[8203, 8394, 11931, 6350, 2048, 6675, 2744, 6327, 14068, 11428, 15362, 7863, 4781, 795, 8811, 5168, 5976, 10810, 6761, 11937, 14495, 829, 6352, 16350, 3195, 4542, 6141, 2013, 13216, 13162, 12524, 14425, 13836, 598, 13094, 9992, 15669, 13637, 404]|
1378 |[4449, 13073, 4960, 2586, 13342, 12132, 4364, 7286, 9703, 2902, 13217, 3127, 158, 12500, 781, 3062, 9977, 368, 2263]|
1379 |[2796, 8317, 15941, 7779, 14610, 4076, 10152, 7695, 14450, 2989, 3739, 15430, 10078, 7708, 12009, 2549, 13777, 1829, 7183, 5760, 11067, 5929, 7637, 7660, 7026, 11733, 3951, 10051, 8812, 14434, 8254, 4367, 14797, 5091, 11874, 6068, 1240, 2294, 8684]|
1380 |[12471, 5951, 4427, 16469, 7237, 5541, 16561, 4602, 1792, 12665, 11589, 9598, 11616, 15678, 607]|
1381 |[2105, 6621, 10512, 2935, 14284, 12507, 13904, 3309, 14298, 6221, 1487, 14710, 3446, 728, 1491, 6567, 546, 8398, 13419, 10939, 10421, 12291]|
1382 |[1650, 2072, 4227, 4661, 12672, 7811, 9774, 9401, 6799, 13504, 11964, 5441, 5231, 4109, 6020, 5789, 3002, 15936, 16239, 1298, 8533, 11316, 1249, 8590, 2522, 6338, 7850, 8260, 1719, 7798, 15636, 12544, 12139, 13304, 15394, 2554, 7765, 2011, 7741]|
1383 |[379, 3103, 5884, 4478, 825, 3400, 13913, 14114, 14171, 4569, 9908, 10637, 8922, 9434, 4869, 1581, 4954, 711, 5461, 9364, 667, 13149, 2247, 14455, 12105, 11424, 11297, 13331, 12837, 15547, 11379, 11511, 14508, 10128, 7525, 12808, 3074, 9551, 4320]|
1384 |[13879, 2732, 490, 11054, 5655, 5502, 7985, 10685, 3316, 2307, 11151]|
1385 |[14545, 4627, 14981, 12646, 15595, 14247, 948, 1743, 8765, 4197, 5740, 11676, 11114, 15838, 5265, 3485, 12342, 11341, 2894, 2411, 869, 14902, 5259, 6698, 13231, 15127, 4651, 11328, 3179, 2525, 14046, 11420, 16178, 1955, 11349, 15509, 6561]|
1386 |[9343, 15010, 16407, 12531, 15825, 4888, 11781, 8865, 6806, 7235, 7973, 7252, 14670, 12365, 13521, 11553, 4454, 16368, 15588, 10690, 13273, 2733, 13101, 6614, 16058, 4763, 15487, 3513, 14991, 6842, 10396, 15583, 16241, 7410, 5348, 87, 8587, 5343]|
1387 |[8819, 14709, 123, 3227, 5245, 8170, 3016, 5134, 11794, 12238, 13844, 14593, 775, 16275, 2220]|
1388 |[11117, 5905, 9216, 8169, 7270, 4091, 5945, 10624, 5531, 4628, 6815, 4148]|
1389 |[6755, 1646, 14726, 11284, 10075, 15741, 8451, 10518, 5828, 2590, 14880, 7006, 14596, 8562, 13172, 8308, 15417, 1864]|
1390 |[15343, 3305, 15307, 15155, 10323, 13175, 13046, 13718, 4738, 8668, 11774, 1596, 586, 11507, 14646, 7812, 3987, 13782, 192, 11292, 8601, 115, 4899, 14466, 1782, 7740, 12765, 7576, 14879, 12894, 835, 8376]|
1391 |[553, 6693, 7471, 15234, 12997, 16664, 8720, 1919, 12820, 15213, 14703, 1065, 7445, 14494, 2293, 10697, 7640, 615, 14666, 15375, 7108, 13515, 7838, 13184, 7605, 15551, 8758, 15956, 5275]|
1392 |[15225, 15480, 16577, 15585, 8973, 15454, 15772, 11367, 10997, 3184, 14356, 16214, 15192, 9474, 6144, 12868, 15149, 4600, 1813, 2573, 11914, 5385, 10817, 2519, 1766, 7050, 15338, 10633, 8101, 2593, 6611, 3168, 12651, 6366, 40, 13135, 7731, 1862, 14418]|
1393 |[2871, 8002, 1983, 12940, 13286, 10388, 4769, 4015, 6170, 16497, 14006, 1750, 4326, 355, 1791, 16329, 4624, 492, 7320, 5883, 3819, 3117, 3603, 5640, 1239]|
1394 |[4148, 6815, 4628, 10624, 5531, 4091, 7270, 13238, 5945, 11334, 3081, 11673, 11117, 5905]|
1395 |[1762, 5273, 7947, 1644, 7433, 2063, 9256, 12214, 8014, 1123, 3736, 5186, 11928, 8921, 13831, 2484, 5084, 934, 3084, 12049, 16424, 14777, 13947, 98, 14977, 4568, 2245, 2748, 1477, 8779, 13205, 4446, 9087, 2003, 5092, 6000, 9502]|
1396 |[5953, 6736, 6643, 7574, 2988]|
1397 |[1953, 12305, 12210, 9890, 3155, 15477, 14188, 8732, 8263, 761, 11888, 14339, 7776, 3205, 2330, 4303, 11464, 14321]|
1398 |[10498, 1987, 4217, 12710, 10434, 4405, 14779, 9140, 8045, 1802, 16777, 5150, 16160, 16399, 49, 11925, 8653, 11148, 15377, 13364, 15837, 12548, 57, 11437, 8856, 241, 460, 13983, 9832, 2161, 6665, 7466, 6622, 10421, 3000, 13419, 6172, 8398, 16004]|
1399 |[14488, 8029, 10936, 10658, 16375, 10096, 7222, 16623, 2611, 16020, 4190, 1539, 5599, 1384, 2892, 9906, 1553]|
1400 |[11269, 10102, 14313, 11598, 13119, 12118, 16093, 8924, 2126, 11438, 4224, 7092, 8630, 3105, 14894, 14103, 10676, 11371, 10375, 15707, 7462, 276, 4113, 7955, 2666, 14828, 1518, 16166, 4649, 10428, 439, 3859]|
1401 |[5317, 16746, 12799, 5662, 2375, 7864, 5132, 15364, 3482, 4540, 8124, 10147, 9417, 9222, 9372, 5592, 14074, 10137, 6970, 12474, 10243, 16448, 7137, 6890, 4038, 14481, 10442, 811, 14059, 8855, 6522, 2840, 13157, 5853, 167, 7930]|
1402 |[8306, 4970, 1572, 16157, 5523, 15075, 6809, 7219, 3683, 14090, 11279, 15446, 16491, 11522, 8998, 7403, 11670, 9779, 16096, 8690, 2860, 11978, 16149, 11599]|
1403 |[992, 2817, 12211, 3250, 5198, 13221, 6508, 4515, 16725, 4798, 14162, 16113, 9405, 8422, 6750, 15525, 4721, 9035, 16645, 6320, 11559, 13863, 4356, 4231, 15255, 1394, 14403, 8259, 12706, 6081, 8734, 15617, 1964, 13212, 3887, 4714, 16782, 6436, 5836]|
1404 |[15115, 7343, 8580, 12348, 340, 4319, 14440, 13100, 9852, 165, 7870, 12138, 7832, 7450, 2660, 9208, 1250, 15142, 109, 1845, 3879, 15178, 5163, 4327, 13916, 1888, 4125, 214, 8459]|
1405 |[5833, 5493, 11988, 16548, 6425, 2747, 14062, 6059, 9373, 4902, 4330, 1640, 14391, 1779, 2836, 3004, 9905, 14186, 7867, 10923, 7769, 13249, 462, 10901, 150, 2010, 14695, 9772, 16718, 10114, 5831, 1444, 4941, 13825, 1674, 10238, 15524, 3145, 14150]|
1406 |[170, 14764, 5010, 15757, 14881, 7378, 12637, 5610, 12026, 14485, 12394, 12249, 7517, 15932, 151, 13344, 13166, 8360, 16517, 12668, 4549, 15874, 16035, 11338, 255, 4629, 3056, 4225, 9455, 1844, 2273, 7446, 15308, 4309, 14382, 15484, 16307, 8940]|
1407 |[16253, 2627, 12538, 8369, 1794, 12841, 7461, 11241, 2614, 15181, 11375, 7858, 3106, 7077, 680, 10843, 14486, 16529, 9247, 16620, 6772, 10807, 12010, 2831, 13901, 2215, 1174]|
1408 |[12443, 885, 4293, 8503, 12421, 10171, 9518, 9349, 11620, 12433, 12923, 3869, 12444, 559, 1157, 6008, 726, 4607, 6829, 11042, 7929, 16159, 14730, 13447, 1671, 9259, 9314, 7537, 16552, 9141, 9365, 10505, 11377, 7626]|
1409 |[7341, 4344, 6380, 13275, 307, 8761, 896, 13759, 16764, 8393, 4176, 16353, 6498, 1886, 6110, 16263]|
1410 |[7938, 12063, 9813, 6847, 6464, 16272, 14502, 5339]|
1411 |[8018, 799, 14291, 10664, 9788, 13926, 6127, 15206, 5476, 11661, 1524, 558, 1734, 6312, 11879, 10726, 6369, 14762, 11967, 14516, 8930, 9001, 13576, 15179, 10877, 8152, 9635, 9080]|
1412 |[16252, 1822, 9614, 5583, 8851, 6368, 3523, 13296, 7602, 10516, 16657, 16487, 6678, 13931, 9215, 14061, 168, 8614, 10622, 921, 9184, 12004, 11601, 5404, 1041, 6807, 1515, 13409, 9344, 13902, 113, 9007, 2377, 9873, 16380, 13237, 9423, 222, 2107]|
1413 |[6350, 8394, 8203, 2048, 11931, 6327, 14068, 11428, 6675, 2744, 7863, 4781, 15362, 795, 8811, 6761, 5168, 11937, 5976, 14495, 10810, 6352, 829, 16350, 6141, 3195, 13216, 4542, 12524, 2013, 13836, 13162, 14425, 598, 15669]|
1414 |[9267, 15714, 14496, 15651, 8353, 8047, 15823, 458, 16140, 1501, 5067, 6518, 6015, 5209, 12159]|
1415 |[10098, 2508, 14532, 13824, 11321, 15078, 2563, 1984, 14467, 13604, 14568, 2090, 13375, 15414, 946, 6073, 4567, 9630, 2118, 4486, 7371, 14461, 11252, 3426, 16553, 14985, 982, 16492, 10368, 14620, 10362, 6690, 8739, 3153, 5659, 2555, 2870, 1147, 6235]|
1416 |[6610, 238, 1803, 7623, 16321, 8691, 8530, 6775, 14513, 11344, 14884, 2907, 6511, 13669]|
1417 |[11031, 9144, 5103, 14264, 10233, 8150, 1213, 12893, 15593, 13910, 24, 8598, 11890, 9503, 9282, 1653, 15931, 1601]|
1418 |[5435, 10451, 8139, 10131, 324, 8965, 3996, 15280, 13734, 9204, 1556, 11144, 9582, 2152, 6534, 11048, 12149, 7915, 8817, 3462, 9516, 697, 15026, 14332, 94, 8923, 11097, 14823, 12418, 2178, 14546, 13043, 16682, 8528, 5080, 4020, 9953, 5603, 376]|
1419 |[9735, 6126, 1151, 1737, 12341, 9785, 1335, 7819, 2910, 14390, 5255, 4866, 1405, 10111, 7808, 5871, 9883, 12481, 15006, 7868, 16713]|
1420 |[14055, 8568, 5632, 4836, 3946, 6961, 15077, 10496, 4103, 4117, 1113, 6957, 9239, 7790, 13042, 14147, 549]|
1421 |[8839, 5771, 1380, 3035, 2798, 2252, 8483, 14165, 8313, 1780, 5221, 15962, 14386, 8529, 3826, 6997, 5070, 2468, 5297, 1081, 7563, 13132, 11806, 12201, 9658, 4226, 15519, 11627, 3692, 12200, 6805, 236, 8912, 13826, 12974, 6851, 9914, 895, 3444]|
1422 |[6190, 7477, 2417, 5637, 3061, 4990, 1003, 14479, 9727, 1347, 8727, 9242, 8155, 7268, 7379, 2970, 16616, 6835]|
1423 |[836, 6337, 1607, 12527, 15558]|
1424 |[16669, 7062, 15975, 12490, 14216, 11653, 16386, 14874, 10791, 2038, 10088, 12622, 16545, 15509, 11349, 16649, 1955, 8633, 14301, 3351, 16504, 3220, 11420, 2525, 13411, 3179, 15783, 5259, 7498, 10601, 6754, 1526]|
1425 |[1829, 7183, 12009, 5929, 10078, 3739, 11733, 2989, 14450, 3951, 10152, 4076, 14434, 8254, 4367, 7779, 5091, 11874, 15941, 8317, 6068, 2796, 2294, 7637, 16721, 4145, 7940, 5073, 664, 4623, 14610, 7695, 6562, 15430, 7708, 2549, 13777, 5760, 9804]|
1426 |[2850, 14173]|
1427 |[11445, 2510, 3041, 6642, 3720, 9530, 9966, 9707, 5685, 10450, 10214, 13899, 6879, 4805, 2346, 5310, 14812, 7636, 4611, 6404, 5535, 15520, 10709, 9177, 698, 6816, 16333, 434, 7417, 15164]|
1428 |[14094, 2612, 3803, 10338, 10722, 15016, 12910, 6395, 3072, 4245, 16348, 468, 12283, 5703, 9829, 8644, 7963, 15001, 3740, 5869, 12539, 1968, 1339, 13402, 11771, 657, 10313, 4633, 10661, 8331, 7045, 5607, 393, 11741, 16470, 13516]|
1429 |[9577, 14887, 13736, 3001, 15003, 7328, 15391, 8090, 7536, 2583, 9513, 3685, 2124, 13808, 4254, 14314, 13087, 4545, 7265, 226, 2320, 562, 12263, 12454, 4384, 14558, 10523, 3831, 4270, 4582]|
1430 |[2578, 3932, 16216, 1662, 8666, 3792, 8863, 13072, 2352, 1319, 1718, 4277, 13129, 9805, 13788, 7611, 7945, 4928, 12516, 8219, 7617, 10917, 8403, 7279, 5944, 12645, 3726, 4432, 3212, 174, 9746, 3955, 13125, 25, 1985, 9371]|
1431 |[5126, 3828, 16698, 11259, 8301, 15921, 5270, 311, 16070, 8841, 7305, 15782, 7220]|
1432 |[11811, 12700, 325, 13320, 2683, 15831, 5702, 15819, 6486, 5235, 15869, 9382, 3817, 727, 4134, 16027, 14497, 677, 8606, 15960, 14630, 9172, 3579, 1595, 11495, 7329, 9312, 6358, 10085, 11280, 729, 3448, 16295, 1690, 13227, 498, 9065, 3930]|
1433 |[15372, 805, 15267, 2206, 10333, 5321, 1795, 10316, 596, 9600, 16537, 8664, 13330, 7972, 5842, 10788, 1951, 13965, 13083, 2714, 3099, 12956, 975, 2893, 6691, 8722, 8067, 2154, 14809, 6416, 12816, 4710, 11576, 10755, 13945]|
1434 |[16472, 6037, 16268, 11535, 8989, 866, 1059, 1693, 10275, 581, 13020, 12245, 4209, 8904, 3308, 16165, 11173, 2877, 12565, 2850, 12309, 14173, 15009, 9543, 13074, 9004, 15202, 9131, 3176, 11332, 9846, 766, 12449, 3647, 568, 9155, 10973]|
1435 |[11033, 15285, 4862, 12511, 3843, 15539, 4050, 739, 10101, 4126, 3157, 14379, 14624, 11058, 14095]|
1436 |[9373, 4902, 6059, 4330, 6425, 1779, 2836, 3004, 9905, 7867, 11988, 5833, 16548, 5493, 13249, 2747, 14062, 1640, 14391, 14186, 14695, 9772, 16718, 10923, 10114]|
1437 |[15852, 3909, 12003, 3341, 2047, 1110, 13620, 15237, 13704, 11369, 9675, 15908, 4700, 10779, 6593, 4951, 6450, 13154, 7715, 14316, 1967, 9362, 977, 4343, 7169, 5331, 6548, 5903, 1965, 3984, 12223, 14358, 9542, 4027, 14853]|
1438 |[1319, 1718, 13129, 2352, 13788, 7611, 7945, 8863, 3792, 8666, 4928, 1662, 16216, 2578, 3932, 8219, 10917, 13072, 12645, 3212, 174, 3955, 4277, 9805, 1985, 4144, 6566, 15492, 6955, 12516, 9808, 7617, 8940, 8403, 7279, 15484, 5944]|
1439 |[11704, 3938, 10427, 8660, 7150, 4973, 11907, 3906]|
1440 |[12833, 10626, 7953, 277, 10479, 10433, 14572, 2558, 6576, 1812, 10202, 16067, 7742, 4896, 10010, 2341, 6544, 9109, 10036, 10504, 1957, 11351, 7034, 11370, 11453, 6933, 180, 10021, 4824, 12165, 11705, 15888, 5723, 10974, 10947, 6887, 590, 242, 14100]|
1441 |[15707, 10375, 276]|
1442 |[4509, 867, 14365, 15885, 4363, 6747, 14862, 5754, 8776, 12271, 4382, 2017, 2966, 16503, 9427, 4889, 7348, 3315, 16648, 9738, 7644, 11713, 6381, 16434, 13109, 6948, 15898, 7922, 8231, 11258, 8573, 15293, 2144, 16670, 5750, 3771, 9765, 5094]|
1443 |[2263, 781, 3062, 12500, 158, 8290, 2902, 9703, 8478, 4449, 13073, 4364, 13342, 7286, 12132, 4960, 8920, 2586, 13385, 6422, 13217]|
1444 |[12007, 12839, 4102, 1861, 15610, 8119, 3991]|
1445 |[8339, 8988, 6357, 6965, 15309]|
1446 |[7095, 6418, 4950, 15440, 2550, 5633, 8900, 6053, 6793, 663, 15355, 16006, 7269, 4876, 7100, 13195, 1351, 13900, 1427, 4705, 5009, 5480, 5739, 5316, 10944, 11146, 10909, 4393, 14179, 1547, 2859, 5943, 7841, 11628, 15287]|
1447 |[14876, 1247, 16175, 10278, 16633, 11993, 5288, 11824, 14877, 11417, 12774, 6027, 16361, 6174, 9202, 16401, 4365, 10245, 1171, 11798, 8833, 11822, 3422, 12306, 13449, 13202, 15646, 2062, 8931, 14565, 157, 6474, 14886, 15785]|
1448 |[4260, 3282, 7370, 14235, 1696, 1051, 14680, 1876, 12079, 262, 7828, 2129, 13806, 16269, 13493, 13628, 6783, 12876, 16274, 15491, 4131, 4179, 9221, 11186, 14701, 9576]|
1449 |[5389, 10258, 14346, 10867, 12134, 3434, 2638, 892, 1529, 10001, 16406, 7131, 14153, 43]|
1450 |[4808, 8383, 12040, 7342, 3952, 6945, 16259, 9706, 2317, 8836, 4090, 9430, 12842, 8379, 9618, 5437, 2773, 4972, 3758, 11962, 12641, 14836, 15387, 11118, 1324, 4404, 5625, 4389, 16476, 4755]|
1451 |[10364, 1988, 3906, 6206, 4973, 732, 8660, 7150, 16557, 1924, 11584, 11704, 3938, 10427, 16270, 8516, 13550, 11907, 9705, 4009, 16528, 11938, 15949, 1677, 16710, 700, 2120, 63, 12387, 10627, 5728, 6839, 11368, 15015, 3699, 2659, 506, 15486]|
1452 |[8645, 14126, 12806, 352, 9211, 13070, 692, 9062, 374, 15429, 11105, 7519]|
1453 |[2779, 12543, 6770, 864, 28, 4935, 3632, 15558, 5086, 11071, 836, 5550, 6337, 1607, 10819, 3231, 2505, 13809, 12527, 9316, 9853, 10123, 12278, 14432, 12568, 211, 10706, 6651, 6951]|
1454 |[6110, 1886, 16263, 4453, 16353, 4176, 15622, 995, 13759, 1465, 5891, 8629, 1364, 16394, 307, 13275, 6380, 7341, 4344, 7399, 10458, 16459, 11916, 13698, 14580, 1532, 4142, 832, 8761, 896, 12113, 6756, 6238, 6891, 16764, 15579, 8393, 7327]|
1455 |[3447, 333, 10745]|
1456 |[15454, 16577, 8973, 11367, 15225, 15480, 15585, 15772, 3184, 10997, 14356, 16214, 15149, 15192, 9474, 6144, 11914, 5385, 12868, 10817, 2519, 1766, 7050, 4600, 1813]|
1457 |[8603, 7360, 1410, 15722, 10135, 12972, 1534, 14998, 11671, 11736, 7976, 4391, 2006, 1004, 4969, 15447, 12927, 5636, 15315, 7657, 6886, 10476, 6142, 1592, 8200, 12832, 10691, 16068, 8189, 5914, 2523, 1580, 14950, 5338, 7438, 1889, 12879]|
1458 |[4033, 13785, 14952, 9991, 12338, 54, 15643]|
1459 |[9960, 5105, 2698, 6950, 844, 9620, 11744, 16700, 950, 1830, 2183, 8032, 396, 9413, 9946, 4756, 15510, 13528, 723, 13486, 9453, 4360, 2863, 15053, 1162, 6048, 3359, 12155, 2572, 4189, 15907, 4978]|
1460 |[12953, 1728, 392, 6024, 12475, 967, 4598, 6869, 16457, 10785, 15226, 58, 6396, 10527, 8168, 16154, 14687, 3048, 4703, 13584, 15658, 7861, 14292, 4221, 16579, 5671, 7552, 11950, 15131, 9303, 4687, 16653, 3009, 7194]|
1461 |[16460, 8831, 6739, 1963, 13455, 15189, 9764, 5552, 6619, 6431, 7739, 7741, 13371, 2011, 7765, 780, 2554, 13547, 416, 12544, 15636]|
1462 |[8248, 12748, 4578, 4579, 15657, 7347, 6417, 15700, 6165, 4261]|
1463 |[15020, 11053, 8858, 3112, 7524, 13395]|
1464 |[14849, 9237, 11215, 12711, 2553, 11255, 6279, 10127, 3590, 15418, 7481, 12514, 1237, 11238, 12324, 12351, 10166, 16261, 5369, 11780, 5249, 16177, 9817, 1354, 9526, 1133, 1588, 11178, 14101, 12162, 14330, 8494, 4730, 8939, 3249, 1520, 5160, 2459]|
1465 |[8838, 13615, 15708, 2996, 13771, 15710, 12221, 13107, 2363, 570, 15794, 5666, 8871, 10970, 4506, 12890, 15427, 8652, 11374, 9806, 734, 16703, 1292, 6975, 9603, 9648, 4905, 8209, 522, 7900, 14149, 7559, 5100, 11095, 16363, 5736, 5889, 5547, 11249]|
1466 |[16453, 2711, 656, 14107, 6729, 15721, 15868, 3414, 5696, 2344, 74, 2795, 12954, 8116, 796, 6983, 342, 13363, 387, 259, 9978, 12461, 2961, 6690, 5730, 10362, 7899, 14620, 16492, 10368, 11960, 9771, 982, 2306, 6740, 16553, 6153, 14461, 10876]|
1467 |[9418, 10405]|
1468 |[13132, 11806, 1081, 5297, 4226, 15519, 6997, 3826, 11627, 3692, 8529, 12200, 236, 13826, 15962, 9914, 2798, 3035, 1380, 8839, 7686, 9426, 5771, 2282, 7253, 6397, 2252, 8483, 14165, 8313, 13967, 1780, 5221, 3634, 10840, 14386, 12383]|
1469 |[1381, 10449, 16714, 3391, 1704, 14231, 14905, 1216, 9217, 9019, 8288, 9071, 11273, 12312, 5894, 15791, 6054, 1878, 6814, 5886, 9854, 4566, 12230, 4463, 7455, 1037, 1252, 1976, 3934, 16116, 9744]|
1470 |[7300, 2194, 1085, 12091, 10299, 10720, 2995, 1036, 6461, 5674, 14250, 11817, 530, 8113, 4765, 9569, 1853, 3357, 16055, 10276, 7904, 3230, 9563, 9086, 6704, 3163, 16652]|
1471 |[8503, 12421, 9518, 12923, 12444, 559, 4293, 1157, 12443, 885, 726, 4607, 6829, 11042, 7929, 10171, 9349, 11620, 13447, 1671, 12433, 9259, 16552, 3869, 10505, 6008, 7626, 2903, 7087, 16159, 14730, 9314, 7537, 9141, 9365, 1670, 11377, 287, 14795]|
1472 |[12788, 2500, 14063, 1340, 14503, 8642, 10702, 969, 9657]|
1473 |[13196, 9283, 2158, 5668, 15488, 5237, 6155, 5863, 6249, 8616, 11681, 1949, 5709, 6179, 9902, 2959, 16271, 538, 12948, 15367, 1724, 443, 12571, 6448, 16647, 15419, 11859, 221, 8020, 7200, 709, 9114]|
1474 |[1645, 14308, 13218, 3600, 6705, 8250, 13932]|
1475 |[995, 1465, 5891, 8629]|
1476 |[2871, 8002, 1983, 12940, 13286, 10388, 4769, 4015, 6170, 16497, 14006, 1750, 4326, 355, 1791, 16329, 4624, 492, 7320, 5883, 3819, 3117, 3603, 5640, 1239, 8544, 3724, 14311, 9611, 5595, 12330, 8860, 5074, 4115]|
1477 |[14189, 3717, 14694, 7545, 5761, 11894, 9269, 15969, 13555, 11540, 1594, 9024, 15842, 6884, 536, 6208, 14759, 6019, 10359, 13743, 11404, 8934, 5597, 14701, 9221, 4179, 15491, 16274]|
1478 |[6840, 16496, 3354, 16, 560, 7215, 3923, 2865, 14261, 1019, 8656, 11731, 10632, 13008, 3713, 3822, 5016, 7583, 4663, 4710, 6029, 2059, 11576, 12816, 70, 6416, 10343, 11795, 4800, 11447, 6439, 6691, 7210, 12956, 3672, 7352, 9096, 1404, 13500]|
1479 |[1728, 392, 12953, 12475, 967, 4598, 16457, 15226, 58, 6396, 10527, 16154, 6024, 14687, 6869, 10785, 3048, 13584, 7861, 14292, 5671, 8168, 7552, 15131, 4703, 15658, 3009, 7194, 4221, 16579]|
1480 |[6539, 9911, 15274, 185, 653, 9494, 5551, 12764, 14396, 13350, 4029, 3486, 8375, 4587, 13999, 4833, 12922, 438, 3786, 13773, 14868]|
1481 |[1801, 9878, 7134, 963, 4374, 15696, 13701, 10826, 7246, 9733, 10899, 3261, 16136, 13090, 3148, 11693, 4864, 13612, 5371]|
1482 |[14358, 12223, 4027, 1965, 3514, 5903, 6548, 5331, 15641, 7169, 12251, 7324, 4343, 12951, 9889]|
1483 |[12362, 5713, 14405, 2855, 10896, 16761, 15717, 15085, 12013, 16591, 14033, 6060, 6388, 1321, 9525, 12882, 2378, 7600, 16466, 10591, 13146, 9667, 10800, 13945, 10755, 16094, 9311, 14809, 2154, 11876, 8067, 8722, 13546, 5365, 2893, 975, 3099, 9888, 2714]|
1484 |[3580, 6207, 5762, 5500, 5900, 4456, 5327, 8107, 12243, 16004, 15082, 3000]|
1485 |[16606, 1479, 9945, 6540, 16085, 10683, 2784, 9471]|
1486 |[1269, 3020, 6052, 2878, 15607, 12775, 3732, 11898, 6457, 14525, 2730, 7658, 16566, 5065, 15822, 15701, 10187, 7781, 2656, 16089, 2521, 1686, 16551, 2603, 7335, 8950, 791, 12293, 4315, 16297, 16413, 3983, 16299]|
1487 |[1250, 2660, 9208, 7450, 12138, 7832, 9852, 13100, 340, 3879, 15178, 5163, 8580, 15115, 7343, 4327, 12348, 4319, 14440, 8459, 165, 7870, 9719, 15142, 109, 1845, 8070, 3503, 13916, 1888, 4125, 11109, 214, 4201, 16014, 2219]|
1488 |[12123, 11311, 14891, 8789, 10040, 5590, 3439, 13302, 6321, 4939, 2654, 8624, 15037, 2813, 3894, 2217, 16751, 3985, 12647, 2272, 1099, 3252, 3754, 13993, 4079, 14718, 7319, 12602, 3077, 11881, 15540, 808, 1212, 4213, 2196, 12559, 9099, 5205, 10852]|
1489 |[9820, 12766, 10769, 9419, 2895, 16381, 8511, 12984, 14343, 1421, 14987, 8348, 1225, 5511, 4682, 4448, 422, 8064, 15012, 15905, 8792, 9341, 16019, 8000, 16665, 9628, 9414, 3405, 7892, 10242, 2302, 8737, 4778, 8049, 5648, 9467, 3775, 8229, 6634]|
1490 |[12812, 4171, 15253, 2338, 13795, 15302, 15135, 7491, 6938, 14478, 1001, 16001, 14135, 5533, 12528, 16123, 12374, 12120, 14856, 15543, 5880, 13851, 16509, 4955, 12083, 11948, 2951]|
1491 |[4567, 4486, 7371, 11252, 3426, 2090, 14985, 13604, 14568, 14467, 1984, 2563, 11321, 15078, 2508, 13824, 10098, 8739, 14532, 3153, 5659, 2555, 2870, 1147, 6235, 4080, 7187, 3104, 13375, 15414, 1121, 7806, 5239, 946, 5697]|
1492 |[16243, 3497, 8757, 8677, 3013, 7081, 7435, 16231, 11225, 11730, 14113, 5795, 16106, 6560, 2856, 16390, 5570, 7684, 9983, 6084, 11291, 8592, 6309, 3587, 13558, 14224, 14156, 12629, 5003, 3997, 4111, 14560, 5022, 384, 5867, 10534, 14582, 5001, 14093]|
1493 |[7787, 1871, 4181, 6466, 2283, 6147, 635, 16137, 6748, 15865, 13739, 8755, 15682, 5622, 15249, 5868, 2928, 8992, 12639]|
1494 |[8224, 10990, 1136, 4211, 5746, 10946, 237, 11652, 7113, 1599, 623, 2848, 56, 11025, 14606, 15126, 1044, 5318, 6469, 884, 6760, 1475, 7072, 14347, 15445, 7710, 11181, 6058, 12445, 16511, 2875, 8631, 12581, 4861, 0]|
1495 |[13978, 7117, 1231, 11323, 11389, 4143, 11107, 12170, 10215, 2955, 11254, 10466]|
1496 |[5459, 3753, 10347, 8815, 12400, 13934, 269, 1851, 2826, 5181, 4925, 16083, 6125, 14756, 2551, 9484, 9780, 16706, 8984, 9982, 12519, 13586, 2311, 16257, 10650, 8392, 1605, 5350, 12222, 13480, 11268, 7980, 3436, 6236, 14766, 16562, 272]|
1497 |[15369, 2710, 5241, 9793, 6408, 9591, 4514, 1975, 10401, 5861, 14256, 13574, 15907, 15758, 4189, 13291, 16212, 12155, 3359, 13188, 15053, 5382, 4360, 4785, 9453, 13486, 13474, 14618, 723, 675, 13209, 754, 9946, 9413, 16582, 396]|
